tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
692709993573789701,icymi: tom brady penned a heartfelt thank-you note to patriots fans. URL URL,non-rumor,training,1,training,testting,testting,training,training
748640007934590976,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,unverified,training,3,test,validation,training,testting,validation
724320681517670400,"340,000 pledge to boycott target over transgender bathroom policy URL URL",unverified,training,3,training,training,training,training,training
518924377791164420,"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL",true,training,3,training,training,validation,training,training
372489152903643136,"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more: URL",false,training,1,training,training,training,training,validation
500381163866062848,report: #ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 URL,unverified,training,1,training,testting,validation,training,training
516682897864916992,bug in ios 8's 'reset all settings' option also erases icloud drive documents URL by @julipuli,unverified,test,2,training,training,training,training,testting
693236688538243074,"is the truth out there? in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL",non-rumor,training,1,training,training,training,training,validation
551082055883563008,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL,true,training,1,training,training,training,testting,training
525291306000846848,this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL,true,training,2,test,training,validation,training,validation
524757333608394752,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,true,test,2,training,training,training,training,training
693484841011060737,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" @teamcavuto URL",non-rumor,training,2,training,validation,validation,validation,training
365276206381268995,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",false,training,2,training,testting,training,training,training
701175292937707520,"sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%. #nvcaucus URL",unverified,training,1,training,training,training,testting,training
693523133920342016,quote of the day URL URL,non-rumor,validation,0,training,training,validation,testting,training
515538937058971648,"update: photo of suspect, alton nolen, in moore, okla. beheading released. URL URL",true,training,1,training,training,training,training,testting
524976980799000578,"breaking news: ottawa police confirm to abc news they are looking for 3 suspects, one has been 'dealt with' - URL",true,validation,1,training,training,training,validation,validation
489818014364086273,#mh17 is believed shot down with old soviet-built buk surface-to-air missile system. URL URL,false,training,2,test,training,training,training,training
693804630615166977,"research on which matters more: ""leadership qualities"" or competence URL URL",non-rumor,training,2,training,training,validation,validation,training
693098795022725120,the las vegas raiders? URL URL,non-rumor,training,2,training,training,validation,training,validation
560873850846846978,come on texas! what's up with this? confirmed islamic tribunal using sharia law in texas URL URL,false,training,3,training,testting,training,testting,validation
689103487880310785,at least three french soldiers killed in avalanche in the alps during training exercise - french media URL,non-rumor,validation,2,test,training,training,training,validation
688147918113538049,"hostages taken and people killed in attack on burkina faso hotel by militants, foreign minister says URL",non-rumor,training,1,test,training,training,validation,training
678733118648524800,"you all do know it’s mostly long articles about books, right? URL",non-rumor,training,1,training,training,training,testting,training
387030572779847680,non-essential services shutdown? can someone explain to me how URL is essential while URL is not?,false,validation,1,training,testting,training,testting,training
407269894938718208,tmz posted this two days before paul walker died ..... #illuminati URL,true,test,1,training,training,validation,training,training
407179055763836928,did speed play a part in paul walker's death? URL,true,training,0,training,validation,training,training,training
692134721195786240,the always hilarious @shelleyhennig has taken over the @mtvteenwolf vine and it's as amazing as it sounds. URL,non-rumor,training,0,test,testting,training,validation,validation
693481256735150082,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL",non-rumor,validation,3,test,training,training,validation,training
552112474913136641,president obama’s daughter wears a pro era t-shirt: URL URL,false,validation,1,training,training,training,training,training
528562608463704064,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",true,test,3,training,validation,testting,training,testting
524933380929245184,"developing story: shots fired on parliament hill, soldier shot at war memorial URL #ottawa URL",true,training,1,test,training,training,training,training
537913349338435584,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. URL",true,training,0,training,validation,testting,training,training
436157398269849602,"hot pockets recall involves meat from place fda says ""processed diseased and unsound animals. URL URL",true,validation,3,test,training,training,training,training
693658242044542976,stephen curry is taking—and making—more absurdly long 3-pointers than ever. URL via @wsjsports URL,non-rumor,training,1,training,training,testting,validation,training
687911282922631168,"al-shabab militants overrun african union base in somalia, amid unconfirmed claims of dozens of soldiers killed URL",non-rumor,validation,1,training,validation,training,training,training
527162170531151872,a puppy-sized spider was found in south america and is now known as the 'south american goliath birdeater.' URL,true,training,1,training,training,training,training,training
500280422295937024,darren wilson is a six year veteran of the #ferguson police and had no disciplinary actions against him.,unverified,validation,3,training,validation,validation,training,training
524950264303075328,canada parliament shooting: - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead URL,true,training,3,training,validation,training,training,training
693079616072880128,"i'm sorry, but i can't do anything today because i'll be watching #pillowtalk on repeat: URL URL",non-rumor,test,2,test,validation,testting,validation,training
407159686786732032,paul walker's fast and the furious costars and more react to the actor's tragic death: URL,true,training,2,training,testting,training,training,training
524976963862429697,"the canadian soldier shot at the war memorial has died, officials reported. URL #ottawashooting URL",true,training,2,training,training,training,training,training
495365942726381568,"#riphulkhogan. you lifted weights, but you also lifted my heart.",false,training,1,training,training,testting,training,training
692932696645865472,i almost started crying ... but i didn't want them to make me the crying face instead of jordan. --draymond green URL,non-rumor,test,3,test,training,testting,training,validation
692742353736568833,"man arrested with two firearms at entrance to hotel at disneyland paris, french media report URL",non-rumor,validation,0,test,training,training,testting,training
336913656921083904,fort hood shooter reportedly has drawn $278g in salary since massacre URL,true,validation,2,training,training,testting,validation,training
529747368087126019,wth?! michelle obama tells black ppl they can go eat fried chicken after they vote. just when u thought she could not be more ghetto.,true,validation,3,test,training,training,training,training
528240834660298753,"wow. obama disses stay at home moms. ""that’s not a choice we want americans to make."" URL",false,test,2,training,testting,validation,training,training
387006700609228801,really? amber alert website goes dark under government shutdown URL,false,validation,2,training,training,validation,training,testting
525024181218725888,"cpl. nathan cirillo, 24, identified as the soldier who was shot, killed at the war memorial today. #cbcott #ottnews URL",true,test,3,training,training,training,training,validation
524289058290159616,"he's not arrested, but he has been busy... new banksy mural appears in bristol URL (pic: banksy) URL",false,test,2,training,training,training,testting,training
470025166760980483,where is michelle obama’s hashtag for meriam ibrahim? she’s pregnant and sentenced to die URL URL,false,test,3,training,training,training,training,training
295152287901417472,#prayforchristopher 5k run .. well we are walking lol @savannahn_2012 @lemongella URL,true,training,3,training,training,training,validation,training
724703995147751424,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL",unverified,validation,1,training,validation,training,training,training
387220814531395584,"amber alert website, which shows critical missing children bulletins, is offline due to government shutdown URL",false,validation,2,training,training,training,validation,training
501474962935648256,"the first general killed in a combat zone since vietnam, it is a travesty that obama did not attend major general harold greene’s funeral",false,test,0,training,training,training,testting,training
693485676881403905,a sloth clings to a pole in ecuador ... and so much more. see the week in 37 photos URL URL,non-rumor,training,1,training,training,training,training,validation
509463916586762241,breaking: microsoft is near a deal to buy minecraft maker mojang URL,true,training,1,test,training,training,training,training
692736398462300162,"house for sale. asking price? super bowl 50 tickets. well-played, steelers fan. URL URL",non-rumor,test,1,test,validation,training,training,training
688763099298529280,oregon domestic terrorists now destroying public property in earnest URL URL,non-rumor,validation,3,test,training,validation,training,training
557621135320178688,arenal is one of 6 spectacular volcanoes located in #costarica. URL,false,training,2,training,training,training,training,training
553061846081896449,banksy's response to the #charliehebdo shooting URL URL,false,training,3,training,training,training,training,training
693131575261659137,let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy. -c. barkley URL,non-rumor,training,0,test,validation,testting,training,training
723521076446142465,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful: URL,unverified,validation,3,test,training,training,validation,testting
757748522481491968,tim kaine & his besties the muslim brotherhood URL #demsinphilly #dncconvention URL,unverified,training,2,training,testting,training,validation,training
407176873605865472,new info on the crash that killed paul walker URL #rippaulwalker,true,validation,1,training,training,training,testting,training
716439952922312704,we officially won clark county (70% of the population of nevada) and washoe county +5/6 for @berniesanders -4 for hillary #bernietakesnevada,unverified,test,1,training,testting,testting,training,training
489794593580650497,breaking: malaysia airlines passenger 'shot down' near russian border in ukraine URL URL,false,test,2,training,training,training,training,training
532203605236154368,rest in peace: big bank hank of sugarhill gang dead at 57 URL URL,true,training,3,test,training,validation,training,validation
516861311725342722,report: nasty ios 8 bug could erase your icloud drive documents URL,unverified,test,1,training,training,training,training,validation
692491478619262976,"#sweden's interior minister says the country intends to expel up to 80,000 migrants whose applications for asylum have been rejected",non-rumor,training,2,training,validation,training,validation,training
692925163994796033,home. URL,non-rumor,training,3,test,training,training,training,training
500294803402137600,photos of alleged robbery involving michael brown in #ferguson (via police) URL URL,unverified,training,2,training,training,validation,validation,validation
567765185407234049,"who from krispy kreme thought ""kkk wednesday"" would be a good idea? URL URL",true,test,3,test,training,validation,training,training
387236601450864641,"white house #shutdown URL , but are posting alerts on him getting a sandwich. URL",false,validation,2,test,training,training,training,testting
514395350615203841,reporter charlo green quit on air to start a marijuana business URL will quitting on tv pay off? URL,true,training,2,training,training,testting,training,training
692735354240114688,"why the year's most anticipated pop lp, rihanna's 'anti,' is an inward-searching curveball URL URL",non-rumor,test,1,training,training,validation,training,training
553470492565602305,car chase under way in paris as gunfight breaks out. reports of hostages. latest from paris: URL URL,unverified,training,1,test,training,training,training,training
544512910538838016,"update: hostages fleeing #sydney cafe held by iranian gunman as explosions, gunshots are heard: URL",unverified,validation,1,training,training,training,training,training
523655026485366784,"wtf. rt @pourmecoffee: hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",true,test,3,training,testting,training,training,validation
693573042111270912,".@danaperino​: ""if i were in... legal trouble, i would call @hillaryclinton to find out how do you get out of it."" URL",non-rumor,test,3,test,training,training,validation,training
407170170533064705,"last picture of paul walker taken before his death in a car crash.#rippaulwalker fast & furious won't be same w/o u. URL """,true,test,3,test,validation,training,training,validation
516435293235183617,no connection between hong kong protesters and ferguson “hands up don’t shoot” URL URL,unverified,training,2,training,training,testting,training,validation
527286846347567104,"former baseball slugger jose canseco accidentally shot himself in the left hand, police say. URL",true,validation,1,training,training,training,training,training
682548344690970624,live: follow the #nye2016 celebrations around the world. currently live from sydney: URL URL,non-rumor,training,3,test,training,training,training,training
387353560356118528,a claim that #obama used the #shutdown to scuttle the amber alert system reveals an ignorance about amber alerts. URL,false,training,3,training,training,training,training,validation
489796998615547904,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur URL URL,false,training,2,test,validation,training,training,training
743058135300988932,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting",unverified,training,3,test,training,training,training,training
535257207991205888,russian boy shocked by electricity now claims he has superpowers like magneto URL URL,unverified,training,1,training,training,validation,testting,training
693631772639145984,@eonline started from the bottom now the whole team's here. #sagawards URL,non-rumor,training,1,training,validation,training,training,training
692881863644282880,"paul kantner, founding member of jefferson airplane, dies at 74, publicist says - san francisco gate URL",non-rumor,training,2,test,validation,validation,validation,training
524929796862918656,soldier shot at national war memorial in ottawa URL URL,true,validation,3,training,training,training,training,validation
778949749156245504,a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled URL,unverified,validation,3,test,training,validation,training,training
715255507506892800,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. URL - @msnbc",unverified,validation,1,training,training,training,training,training
693476901772513280,"at least 39 migrants, including children, drown as boat sinks between turkey & greece URL URL",non-rumor,training,3,training,validation,training,validation,training
516361247223058432,"hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL",unverified,training,2,training,training,training,validation,training
407158558158254081,paul walker's friends and castmates poured out their hearts overnight URL #rippaulwalker,true,test,1,training,training,training,validation,training
514100169307348992,"reports: missing afghan soldiers found trying to cross into canada, source says -@wcvb, @7news, @nbcnews URL (fixes typo)",true,training,1,training,training,training,training,validation
523820806917603328,"researcher @naskrecki on his encounter with a goliath birdeater, the world's largest spider URL URL",true,test,3,training,training,validation,testting,training
648993731169939456,woman in hospital after confusing hair mousse with builder's foam: URL,unverified,training,0,test,validation,training,training,training
517003426832453633,"let's please remember the victim in the ok beheading, colleen hufford-> rt ""victim was loving grandma"" URL via @nypost",true,validation,3,test,training,validation,validation,training
690915657106526208,36 best quotes from davos 2016 URL URL,non-rumor,validation,1,training,training,validation,training,testting
509473920060104704,microsoft to buy mojang - report URL $2 billion deal could be signed this week URL,true,validation,1,training,training,training,training,training
504433135036407808,gonna be unreal when las vegas goes undefeated at home every year........ #nhl #expansion,false,training,2,training,training,training,validation,validation
525134787778850818,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,true,test,0,training,validation,training,testting,training
651786568592658433,one third of vegetarians eat meat when they get drunk | URL URL,unverified,training,3,test,validation,testting,validation,validation
549920761423863808,"a transgender 17-year old left a suicide note on tumblr pleading ""fix society"" URL URL",unverified,training,1,test,validation,testting,testting,training
518827403452637184,hewlett-packard plans to split into two companies: wsj report URL,true,test,2,training,validation,training,training,validation
640182854928961536,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced URL URL,unverified,validation,2,test,training,training,training,training
499368931367608320,"currently the #foxnews website has zero, repeat, zero coverage of the #ferguson protests, probably due to lack of cowboy hats.",unverified,test,3,training,validation,validation,training,testting
727588444000526336,payments to hard drive destruction company... URL,unverified,training,1,training,training,training,training,training
506784541696991232,"47 days after his plane was shot down over ukraine, #mh17 pilot laid to rest URL URL",false,training,2,training,training,training,training,validation
407163869673443328,woke up to news of paul walker's death and a train derailment in the bronx that left at least 4 dead. have to remember how lucky we can be.,true,test,2,training,training,training,training,testting
519275971758026752,hewlett-packard will split into two companies to adapt to a changing technology landscape URL,true,training,3,training,validation,training,training,training
693487871806689280,"doctor of ""concussion"" fame willing to ""bet my medical license"" that o.j. simpson has cte: URL URL",non-rumor,training,1,test,validation,training,testting,training
357299879070023680,please read! do not purchase koch products. they're paying for zimmerman's attorney fees! URL,false,validation,3,training,training,training,training,training
491591245152935936,"a russian officer ""pushed that button deliberately"" & shot down #mh17, ukrainian gov. says: URL URL",false,validation,2,test,validation,training,testting,validation
506656271517622272,cant believe tupac is still alive URL,false,training,2,training,training,training,training,training
514106939173634048,#breaking: missing afghan soldiers reportedly found near canadian border URL,true,training,1,training,training,validation,training,training
701975210044497921,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL,unverified,training,2,training,training,training,validation,training
693121477491757056,the typical woman who works full-time still earns 79 cents for every dollar the typical man does. —@potus URL,non-rumor,validation,2,training,training,testting,training,validation
507354546041925632,betty white is victim of death hoax after fans misread satirical story about 92-year-old's dye job URL,false,training,3,training,training,testting,training,training
692924229017309184,the real takeaway from the #gopdebate? this ted cruz snub. URL,non-rumor,training,1,test,training,validation,training,training
688027085730897921,"ninety took drug in french clinical trial that left one brain-dead and five more hospitalised, health minister says URL",non-rumor,test,2,training,training,testting,validation,validation
514535408126795776,"quite a design flaw rt @nymag: if you sit with your iphone 6 plus in your pocket, it bends beyond repair URL",false,validation,3,training,training,training,training,training
742055437932040193,"because the orlando shooter who murdered gay people was a registered democrat and muslim, the media is going silent. URL",unverified,training,3,training,training,validation,training,validation
692063305297453060,teacher picks wrong student to believe in every fucking year URL URL,non-rumor,training,3,test,validation,training,validation,validation
693355140284334081,russian fighter came within 15 feet of u.s. air force jet. URL URL,non-rumor,training,1,training,training,training,training,training
562090534945431552,'madden 15' predicted the patriots would win 28-24. which is exactly what happened. URL,true,training,1,test,testting,training,training,training
524924619812511746,witness tells #cbcnews suspected shooter of uniformed soldier at #ottawa's war memorial was carrying rifle.,unverified,training,1,training,validation,validation,training,training
524925124303396864,"parliament hill in lockdown after soldier shot at #ottawa's war memorial, just south of east block.",true,validation,3,test,validation,training,testting,training
365497016098369536,water leaks at fukushima could contaminate entire pacific ocean URL,false,training,2,training,training,validation,training,training
689722724470620161,"taliban says it is behind #bachakhanuniattack that left at least 19 dead, pakistani media report URL",non-rumor,training,3,training,training,validation,testting,training
697992796565741569,nevada focus group of #pbsdebate says @berniesanders won tonight's debate by a 25 to 9 margin.,unverified,validation,2,test,training,training,testting,training
553186555150749696,"it ain't banksy! meet @lucilleclerc, artist behind the iconic #charliehebdo pencil tribute URL URL",false,test,3,test,training,training,training,validation
766358933296517121,"american swimmers who claimed that they were robbed in rio should apologize to residents, brazilian police said. URL",non-rumor,training,2,training,training,training,training,training
489802446001434625,latest so far on shot down malaysia airlines plane #mh17 URL URL,false,validation,3,training,training,training,validation,testting
356310469390245888,*breaking news* obama administration files federal charges against george zimmerman! #ontheroadtojustice,false,training,0,test,testting,training,validation,testting
427725166127226881,"eric lawson, former 'marlboro man' in cigarette ads dies of smoking-related disease URL URL",true,training,3,training,validation,training,training,training
356437941641416705,obama has filed federal charges against zimmerman for violating trayvon's civil rights. god is good,false,test,3,training,validation,testting,training,validation
516978780171436032,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL",true,training,0,training,training,training,testting,training
551942365901250560,president's daughter malia obama spotted wearing a pro era t-shirt URL URL,false,training,2,training,training,training,validation,training
760120409429643266,pray for parents and school leadership to have wisdom to refuse these after school satan clubs! URL,unverified,training,3,training,validation,training,training,training
489798219283857408,ukrainian minister says rebels shot down #mh17 malaysia airlines plane URL URL,false,training,2,test,training,testting,training,testting
651858133304782848,maximum-security inmates just destroyed the harvard debate team in prison competition. URL URL,non-rumor,training,0,training,validation,training,training,validation
766307327922335745,"us justice department will phase out use of privately owned prisons, citing safety concerns URL",non-rumor,validation,3,test,validation,validation,training,training
522468118082633729,"christian bale in talks to play steve jobs in danny boyle's #jobs, written by aaron sorkin. URL URL",unverified,test,3,test,training,training,training,training
500281094239817728,#mikebrown wanted to walk down the street. and he is dead. and the #ferguson pd is using his silence in death to make him a criminal.,unverified,training,1,test,training,training,training,training
500307001629745152,it appears that #ferguson pd are trying to assassinate mike brown's character after literally assassinating mike brown.,unverified,test,1,test,training,validation,training,training
364383457545162754,highly radioactive water is seeping into the ocean from japan's crippled fukushima nuclear plant URL,false,training,1,training,training,training,training,training
387050178932654080,"obama has taken down amber alert website during shutdown, but michelle's let's move site is still up. at least missing kids won't be thirsty",false,training,2,training,training,training,training,validation
765141361033109504,man who died after being shot with taser by police in shropshire believed to be ex-football star dalian atkinson URL,non-rumor,training,2,test,training,training,validation,training
407209222850756608,r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker) URL,true,validation,1,test,training,training,training,training
767737100347191297,".@realdonaldtrump's son, eric, slams @hillaryclinton & @potus for their response to flooding in #louisiana. URL",non-rumor,test,1,training,training,training,validation,training
553264892799488000,"three more passport stamps, three more data centers. give a big welcome to tokyo, mexico city and frankfurt. ≡ URL",false,validation,1,training,training,training,validation,training
531900034863091712,rt @cl_lfc: “@usvsth3m: vladimir putin’s motorcade looks suspiciously like a massive… URL URL ”,false,training,2,test,training,validation,training,validation
757450526153900032,victoria woodhull ran for us president 144 years before hillary clinton 📻 URL URL,unverified,training,2,training,training,validation,validation,training
525077806401994754,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL,true,validation,1,training,training,training,training,training
407156621450571777,“r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous” omg:(,true,training,3,test,training,training,training,training
387041762331471872,obama keeps michelle's URL site running despite the shutdown but URL is shutdown because? #spitehouse,false,training,1,test,training,training,training,training
691410231549530112,deadline to enroll for 2016 health coverage is almost here—sign up by jan. 31: URL #getcovered URL,non-rumor,test,0,training,training,training,training,validation
507557659206516736,betty white never die she my lady still i never have the sex with her,false,training,1,training,training,training,validation,training
514550436377137152,iphone 6 plus owners are complaining that their phones are actually bending: URL URL,false,test,1,training,training,training,validation,training
692818857187213313,lego reveals new young disabled figure after #toylikeme campaign URL URL,non-rumor,test,1,test,training,training,training,training
728631482722308096,afa' rios: target's transgender bathroom policy is 'push from the left to deconstruct the family' URL via @breitbartnews,unverified,training,3,training,training,validation,training,training
544510450101415936,"several more hostages flee from cafe under siege in sydney, local media say URL",unverified,training,2,training,validation,testting,validation,training
767154835993063425,"olympics: matthew centrowitz wins men's 1,500m race, first gold for us in event since 1908. URL URL",non-rumor,training,2,training,training,training,training,training
511330322831507456,life in obama's america: govt officials threaten to prosecute american families for trying to save their loved ones URL,unverified,training,2,training,testting,training,validation,validation
764505291853627392,"rip kenny baker, the actor behind legendary star wars droid r2-d2: URL URL",non-rumor,training,3,test,validation,training,training,training
693622130735484929,"saudi prince takes on trump on twitter: ""i bailed you out twice"" URL URL",non-rumor,test,2,training,training,training,testting,training
547514662695469057,well this makes us feel old... the sunshine baby from the #teletubbies is 19 and at uni! URL URL,unverified,training,0,training,training,training,training,testting
524970097711267841,conservative caucas informed soldier shot at war memorial in ottawa this morning has died. a sad development on a shocking day.,true,training,3,training,testting,training,validation,training
780436430732525569,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. URL #mmot #p2 #tcot #tlot",unverified,training,1,training,training,training,training,validation
519112613800972288,"in announcing split, hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000. URL $hpq",true,validation,1,training,training,training,training,training
407206094747209728,r.i.p to roger rodas who died alongside paul walker URL,true,validation,1,training,validation,training,training,training
692497796956561408,uk to accept some child refugees from syria and other conflict zones but not those who have fled to europe URL,non-rumor,test,2,training,training,training,training,testting
688752484966363136,we still have sanctions on iran for its violations of human rights—for its support for terrorism &...its ballistic missile program —@potus,non-rumor,test,2,training,training,training,training,testting
407209892013821952,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL,true,training,1,test,validation,training,training,validation
551135925862805504,19-year-old girl wakes up during brain surgery to ask doctors: ‘how’s it going?’ URL,true,validation,2,training,training,training,testting,training
766638613320859648,donald trump's campaign chairman paul manafort resigns URL,non-rumor,validation,2,test,training,training,training,training
539799806039052288,"'powerful' wife & son of #isis leader abu bakr al-baghdadi have been arrested, sources to @cnn URL URL",unverified,validation,2,training,training,validation,training,training
693344498953383936,"u.s. navy sends ship near contested island in south china sea to challenge claims by china, taiwan and vietnam. URL",non-rumor,training,1,training,training,training,training,training
562256876763901953,"madden nfl 15 not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24: URL",true,training,2,test,validation,training,training,training
407192126032986112,"ap video: police say speed was a factor in an l.a. crash that killed 2, including ""fast & furious"" actor paul walker: URL",true,validation,2,training,training,training,training,validation
516804849619705859,coming 2 america soon! .@kfc bans alcohol-based wet wipes so #muslims aren’t offended URL #tcot URL,false,training,2,test,training,validation,training,training
688437279405305856,we're keeping céline dion in our thoughts--her brother daniel has died of cancer at age 59: URL URL,non-rumor,test,2,training,validation,validation,testting,training
273278761909239808,42 million dead in bloodiest black friday weekend on record URL,false,training,3,test,training,training,training,validation
427762638274437120,actor who played marlboro man in ads dies from smoking-related disease URL,true,training,3,test,training,training,training,validation
693087256727388161,maoist cult leader aravindan balakrishnan jailed for 23 years for string of sex assaults in london URL,non-rumor,training,2,training,training,testting,training,training
523943647449198592,now he's a one-handed scientist rt @cbsnews: puppy-sized spider surprises scientist in rainforest URL,true,training,3,test,training,training,testting,training
535484342785830912,magneto boy v science adult: we pit a 'magnetic' russian child against a grown-up scientist. URL URL,unverified,training,1,training,training,training,training,training
517850508380618752,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile,true,training,2,training,training,training,training,training
553544252563935234,breaking: at least 2 killed in #paris hostage situation via @afp URL,unverified,training,1,test,training,training,training,training
693082547664883712,person one season ahead in tv show doling out counsel like wise elder URL URL,non-rumor,training,2,training,training,validation,training,testting
515598200796090369,"#workplace hero shoots #altonnolen #stabbings #beheading priors drugs/manhunt, recent radical convert #judicialgrinds URL",true,test,1,test,validation,training,training,testting
436160836524965891,nestlé usa has issued a recall of hot pockets. see the varieties affected: URL,true,validation,3,test,training,training,training,testting
755475529294352385,ohio police officer hospitalized after eating shards of glass in sandwich from columbus restaurant blackliesmatter URL,unverified,training,1,test,training,training,validation,training
691600834707247104,top snowfall totals by state #blizzard2016 URL,non-rumor,training,1,training,validation,testting,validation,training
524934138563133440,breaking news: cbs reports multiple suspects at large after more than 30 shots fired at canadian parliament - URL,true,validation,3,training,validation,training,training,training
687617735833026560,"he was severus snape. he was the sheriff of nottingham. he was alexander dane. he was, of course, hans gruber. we are devastated.",non-rumor,validation,3,test,training,training,training,training
551103664124100608,"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: URL (bill haber, ap) URL",true,training,3,training,training,training,training,training
692734579141185536,"oracle is finally killing, java. rest in hell, java. URL URL",non-rumor,test,1,training,testting,training,training,validation
500279160795721728,"question for #ferguson police chief? if officer darren wilson was in pursuit of a robbery suspect, why tell kids to get out of the road? lie",unverified,validation,0,training,training,validation,validation,training
513437031020916738,'sean combs hoax: puff daddy arrested in tupac shakur murder totally fake; p diddy is ok' URL URL,false,training,1,test,training,testting,validation,training
365052155385749505,"revealed: #fukushima leaking radioactive water for ‘2 years’, 300 tons flowing into pacific daily URL",false,test,0,test,training,validation,validation,training
491241885399539712,"ukrainian military jet was flying close to #mh17 before it was shot down, says russian officer URL URL",false,training,0,training,training,testting,training,testting
489867900296368129,"pro-russian rebel leader in leaked audio: ""cossacks"" shot down the plane URL #mh17 URL",false,test,2,training,validation,training,validation,training
692047663211085825,have you seen our exclusive @batmanvsuperman pics yet? URL URL,non-rumor,training,3,training,training,validation,validation,validation
387237225286479872,"obama administration shuts down amber alert site, blames ""confusion."" don't worry. they're still in charge of your health care.",false,training,2,training,training,training,training,training
748558349139058688,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a URL,unverified,test,2,training,validation,training,training,training
693160939802214400,"first on cnn: @tommychong wants @berniesanders for next ""commander in kush"" URL URL",non-rumor,training,1,training,validation,training,training,training
318263294098030593,a photo of black nurses saving the life of a kkk member. URL,false,test,2,test,training,validation,training,training
692142338890661888,"ex-new york giants safety tyler sash, who died at 27, found to have degenerative brain disease c.t.e. - ny times URL",non-rumor,training,2,training,validation,validation,training,training
514483762566922240,iphone 6 users report that their phones are bending in their pockets... lol. URL URL,false,training,3,training,training,training,validation,training
693554007785234432,"one person dead, many taken to hospital after shootings, stabbing at denver coliseum, police say. URL",non-rumor,training,2,training,training,training,training,training
501760566160289794,"78 were arrested overnight in ferguson, more than double the total reported by authorities URL URL",false,training,0,test,training,training,training,training
407275991610818560,paul walker's death brought out the worst in some twitter users. i compiled the stupidity for @vice URL,true,training,2,training,validation,training,training,validation
688751183645782016,"we’ve achieved this historic progress through diplomacy, without resorting to another war in the middle east. —@potus #irandeal",non-rumor,test,1,test,testting,training,validation,validation
524935769614331904,update: reports of gunfire inside the halls of the canadian parliament building in #ottawa: URL,true,validation,2,training,training,training,testting,validation
507261372313640961,"more: tesla motors picks nevada as home of new electric car battery factory, beating 4 other states: URL",true,training,2,training,training,training,training,training
707321278135463936,president obama to skip nancy reagan’s funeral in order to attend south by southwest: URL URL,unverified,training,2,training,training,training,validation,training
716448280201269248,bernie sanders has won the nevada caucus #nvcaucus URL,unverified,training,1,training,validation,training,training,training
533767270091087872,isis executioner 'jihadi john' reported wounded in air strike URL URL,unverified,training,1,training,training,training,validation,validation
523581212175392768,"hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",true,training,2,training,validation,training,validation,training
524320261667950592,i feel some type of way. URL,false,training,2,training,training,training,training,training
407231740764508161,r.i.p to the driver who died with paul walker that no one cares about because he wasn't famous.,true,training,1,training,training,validation,training,validation
693769968199061504,"dozens of people were killed in car bomb, 2 suicide bombings near damascus, syria, state media says. URL",non-rumor,training,2,training,training,testting,training,training
